,0,1,2
0,0.0048196082934737206,0.03986252844333649,0.9553178548812866
1,0.0048196082934737206,0.039862535893917084,0.9553178548812866
2,0.0048196082934737206,0.039862535893917084,0.9553178548812866
3,0.0048196082934737206,0.039862535893917084,0.9553178548812866
4,0.0048196082934737206,0.039862535893917084,0.9553178548812866
5,0.0048196082934737206,0.039862535893917084,0.9553178548812866
6,0.0048196082934737206,0.03986254706978798,0.9553178548812866
7,0.004819612950086594,0.039862558245658875,0.9553178548812866
8,0.0048196082934737206,0.03986254706978798,0.9553178548812866
9,0.0048196082934737206,0.03986254706978798,0.9553178548812866
10,0.0048196082934737206,0.039862535893917084,0.9553178548812866
11,0.0048196082934737206,0.039862535893917084,0.9553178548812866
12,0.0048196082934737206,0.039862535893917084,0.9553178548812866
13,0.0048196082934737206,0.039862535893917084,0.9553178548812866
14,0.0048196082934737206,0.039862535893917084,0.9553178548812866
15,0.0048196082934737206,0.039862535893917084,0.9553178548812866
16,0.0048196082934737206,0.039862535893917084,0.9553178548812866
17,0.0048196082934737206,0.03986252844333649,0.9553178548812866
18,0.0048196082934737206,0.03986252844333649,0.9553178548812866
19,0.0048196082934737206,0.03986252844333649,0.9553178548812866
20,0.0048196082934737206,0.03986252844333649,0.9553178548812866
21,0.0048196082934737206,0.03986252844333649,0.9553178548812866
22,0.0048196082934737206,0.03986252844333649,0.9553178548812866
23,0.004819605965167284,0.03986252844333649,0.9553178548812866
24,0.004819605965167284,0.03986252844333649,0.9553178548812866
25,0.004819605965167284,0.03986252844333649,0.9553178548812866
26,0.004819605965167284,0.03986252844333649,0.9553178548812866
27,0.004819605965167284,0.03986252844333649,0.9553178548812866
28,0.004819605965167284,0.03986252844333649,0.9553178548812866
29,0.004819605965167284,0.03986252844333649,0.9553178548812866
30,0.004819605965167284,0.03986252844333649,0.9553178548812866
31,0.004819605965167284,0.03986252844333649,0.9553178548812866
32,0.004819605965167284,0.03986252844333649,0.9553178548812866
33,0.004819605965167284,0.03986252844333649,0.9553178548812866
34,0.004819605965167284,0.03986252844333649,0.9553178548812866
35,0.004819605965167284,0.03986252844333649,0.9553178548812866
36,0.004819605965167284,0.03986252844333649,0.9553178548812866
37,0.004819605965167284,0.03986252844333649,0.9553178548812866
38,0.004819605965167284,0.03986252844333649,0.9553178548812866
39,0.004819605965167284,0.03986252844333649,0.9553178548812866
40,0.004819605965167284,0.03986252844333649,0.9553178548812866
