,0,1
0,0.2993354797363281,0.7006645202636719
1,0.2993354797363281,0.7006645202636719
2,0.2993354797363281,0.7006645202636719
3,0.2993355095386505,0.7006645202636719
4,0.29933348298072815,0.7006665468215942
5,0.29933634400367737,0.7006635665893555
6,0.299335777759552,0.7006641626358032
7,0.2993355691432953,0.7006644010543823
8,0.2993355393409729,0.7006644010543823
9,0.2993355095386505,0.7006644606590271
10,0.2993355095386505,0.7006644606590271
11,0.2993355095386505,0.7006645202636719
12,0.29933544993400574,0.7006645202636719
13,0.2993354797363281,0.7006645202636719
14,0.2993354797363281,0.7006645202636719
15,0.2993354797363281,0.7006645202636719
16,0.2993354797363281,0.7006645202636719
17,0.29933544993400574,0.7006645202636719
18,0.29933544993400574,0.7006645202636719
19,0.2993354797363281,0.7006645202636719
20,0.2993354797363281,0.7006645202636719
21,0.2993354797363281,0.7006645202636719
22,0.2993354797363281,0.7006645202636719
23,0.2993354797363281,0.7006645202636719
24,0.2993354797363281,0.7006645202636719
25,0.2993354797363281,0.7006645202636719
26,0.2993354797363281,0.7006645202636719
27,0.2993354797363281,0.7006645202636719
28,0.2993354797363281,0.7006645202636719
29,0.2993354797363281,0.7006645202636719
30,0.2993354797363281,0.7006645202636719
31,0.2993354797363281,0.7006645202636719
32,0.2993354797363281,0.7006645202636719
33,0.2993354797363281,0.7006645202636719
34,0.2993354797363281,0.7006645202636719
35,0.2993354797363281,0.7006645202636719
36,0.2993354797363281,0.7006645202636719
37,0.2993354797363281,0.7006645202636719
38,0.2993354797363281,0.7006645202636719
39,0.2993354797363281,0.7006645202636719
